53.580117,103.455047,410.177000
53.580022,103.458582,409.944000
53.580138,103.457547,408.883000
53.580146,103.456405,405.693000
53.580401,103.455033,406.219000
53.580550,103.454210,406.419000
53.580638,103.453197,405.386000
53.580991,103.451918,405.561000
53.581013,103.451464,403.666000
53.581152,103.450887,404.212000
53.581512,103.450089,404.774000
53.582023,103.449233,405.249000
53.581886,103.448227,402.013000
53.581901,103.448257,402.106000
53.581923,103.448261,402.182000
53.581936,103.448316,402.382000
53.581868,103.448451,402.635000
53.581824,103.448569,402.854000
53.581755,103.448714,403.045000
53.581745,103.448843,403.299000
53.581700,103.448921,403.361000
53.581761,103.448958,403.723000
53.581714,103.449104,403.674000
53.581633,103.449183,403.074000
53.581534,103.449342,402.743000
53.581511,103.449407,402.819000
53.581567,103.449544,402.714000
53.581469,103.449537,402.703000
53.581429,103.449610,402.802000
53.581389,103.449726,403.054000
53.581350,103.449825,403.251000
53.581299,103.449897,403.023000
53.581252,103.449932,402.874000
53.581187,103.450014,402.420000
53.581156,103.450028,402.169000
53.581189,103.449893,402.261000
53.581285,103.449533,402.173000
53.581327,103.449437,402.258000
53.581408,103.449013,402.020000
53.581610,103.448621,402.913000
53.581824,103.448261,401.924000
53.580818,103.451303,402.874000
53.580866,103.451239,403.244000
53.580903,103.451155,403.510000
53.580941,103.451030,403.717000
53.581012,103.450886,403.963000
53.580991,103.451003,403.947000
53.580954,103.451133,403.851000
53.580915,103.451195,403.637000
53.580923,103.451256,403.585000
53.580953,103.451263,403.772000
53.580979,103.451188,403.918000
53.581011,103.451112,404.131000
53.581052,103.451028,404.229000
53.581102,103.450905,404.166000
53.581155,103.450902,404.282000
53.581152,103.451021,404.583000
53.581071,103.451199,404.454000
53.580947,103.451467,403.128000
53.580966,103.451618,403.707000
53.580917,103.451534,403.068000
53.580878,103.451697,403.875000
53.580776,103.451896,403.572000
53.580744,103.452071,404.247000
53.580696,103.452260,404.340000
53.580612,103.452443,404.554000
53.580713,103.452582,404.992000
53.580695,103.452720,405.338000
53.580586,103.452920,405.185000
53.580518,103.453167,404.795000
53.580520,103.453347,405.042000
53.580506,103.453527,404.965000
53.580409,103.453662,404.491000
53.580408,103.453751,404.548000
53.580475,103.453789,404.980000
53.580436,103.453993,404.730000
53.580373,103.454166,404.746000
53.580419,103.454236,405.458000
53.580402,103.454398,405.839000
53.580321,103.454550,405.431000
53.580219,103.454848,404.897000
53.580162,103.455058,404.408000
53.580089,103.455298,404.006000
53.579991,103.455464,403.709000
53.580028,103.459172,403.906000
53.580039,103.455529,404.238000
53.580076,103.455603,404.615000
53.580004,103.455740,404.439000
53.580044,103.459094,403.512000
53.581436,103.448549,406.022000
53.581405,103.448666,405.986000
53.581381,103.448789,406.053000
53.581320,103.448882,406.337000
53.581271,103.448890,406.572000
53.581235,103.448837,406.613000
53.581235,103.448651,406.884000
53.581248,103.448500,406.742000
53.581303,103.448281,406.108000
53.581381,103.448115,405.684000
53.581447,103.448031,405.350000
53.581303,103.447834,405.291000
53.581248,103.447903,405.582000
53.581075,103.448232,406.240000
53.581132,103.447918,405.850000
53.581219,103.447734,405.613000
53.581242,103.447571,405.602000
53.581177,103.447416,405.682000
53.581024,103.447533,406.665000
53.581049,103.447312,405.840000
53.581072,103.447116,404.576000
53.581171,103.446945,404.174000
53.581265,103.446758,403.900000
53.581183,103.446713,404.618000
53.580995,103.446818,405.280000
53.580824,103.446763,405.394000
53.580935,103.446560,405.957000
53.581016,103.446295,405.743000
53.581066,103.446166,405.497000
53.580968,103.446024,405.594000
53.581082,103.445875,405.202000
53.581142,103.445725,404.862000
53.581174,103.445567,404.805000
53.581216,103.445360,404.768000
53.581139,103.445388,404.949000
53.581153,103.445274,404.557000
53.581231,103.445084,404.159000
53.581225,103.444951,403.948000
53.581125,103.445150,404.230000
53.581168,103.444794,403.749000
53.581247,103.444485,403.439000
53.581338,103.444074,402.890000
